Event_id,Ad_id,User_id,Date,Time,Time_of_day,Event_type,Campaign_id,Ad_platform,Ad_type,Target_gender,Target_age_group,Target_interests,campaign_id,campaign_name,start_date,end_date,total_budget,user_gender,user_age,country,location,user_interests
27630,194,cc3c1,15-07-2025,02:10:36,Night,Impression,41,Facebook,Image,All,18-24,Food,41,Campaign_41_Winter,02-04-2025,12-06-2025,85220.35,Female,18,Australia,New Patriciachester,Lifestyle
27630,194,cc3c1,15-07-2025,02:10:36,Night,Impression,41,Facebook,Image,All,18-24,Travel,41,Campaign_41_Winter,02-04-2025,12-06-2025,85220.35,Female,18,Australia,New Patriciachester,Lifestyle
30875,93,ffa49,16-06-2025,02:07:13,Night,Impression,34,Instagram,Carousel,Male,All,Fashion,34,Campaign_34_Winter,10-07-2025,08-09-2025,26104.3,Female,31,United Kingdom,West Keith,Art
30875,93,ffa49,16-06-2025,02:07:13,Night,Impression,34,Instagram,Carousel,Male,All,Fashion,34,Campaign_34_Winter,10-07-2025,08-09-2025,26104.3,Female,31,United Kingdom,West Keith,Fitness
36726,40,0d9be,01-07-2025,17:16:22,Afternoon,Impression,21,Facebook,Stories,All,All,Health,21,Campaign_21_Winter,19-04-2025,22-06-2025,37290.81,Male,43,India,North Douglas,News
36726,40,0d9be,01-07-2025,17:16:22,Afternoon,Impression,21,Facebook,Stories,All,All,Finance,21,Campaign_21_Winter,19-04-2025,22-06-2025,37290.81,Male,43,India,North Douglas,News
36726,40,0d9be,01-07-2025,17:16:22,Afternoon,Impression,21,Facebook,Stories,All,All,Health,21,Campaign_21_Winter,19-04-2025,22-06-2025,37290.81,Male,43,India,North Douglas,Sports
36726,40,0d9be,01-07-2025,17:16:22,Afternoon,Impression,21,Facebook,Stories,All,All,Finance,21,Campaign_21_Winter,19-04-2025,22-06-2025,37290.81,Male,43,India,North Douglas,Sports
36726,40,0d9be,01-07-2025,17:16:22,Afternoon,Impression,21,Facebook,Stories,All,All,Health,21,Campaign_21_Winter,19-04-2025,22-06-2025,37290.81,Male,43,India,North Douglas,Food
36726,40,0d9be,01-07-2025,17:16:22,Afternoon,Impression,21,Facebook,Stories,All,All,Finance,21,Campaign_21_Winter,19-04-2025,22-06-2025,37290.81,Male,43,India,North Douglas,Food
37275,144,e8674,19-07-2025,10:33:53,Morning,Impression,34,Instagram,Stories,Female,18-24,Fitness,34,Campaign_34_Winter,10-07-2025,08-09-2025,26104.3,Female,36,India,Millsside,Art
37275,144,e8674,19-07-2025,10:33:53,Morning,Impression,34,Instagram,Stories,Female,18-24,Health,34,Campaign_34_Winter,10-07-2025,08-09-2025,26104.3,Female,36,India,Millsside,Art
37275,144,e8674,19-07-2025,10:33:53,Morning,Impression,34,Instagram,Stories,Female,18-24,Fitness,34,Campaign_34_Winter,10-07-2025,08-09-2025,26104.3,Female,36,India,Millsside,News
37275,144,e8674,19-07-2025,10:33:53,Morning,Impression,34,Instagram,Stories,Female,18-24,Health,34,Campaign_34_Winter,10-07-2025,08-09-2025,26104.3,Female,36,India,Millsside,News
40926,6,cc3c1,16-05-2025,05:17:20,Night,Click,33,Facebook,Video,Male,25-34,Finance,33,Campaign_33_Summer,08-04-2025,04-07-2025,59264.68,Female,18,Australia,New Patriciachester,Health
40926,6,cc3c1,16-05-2025,05:17:20,Night,Click,33,Facebook,Video,Male,25-34,Health,33,Campaign_33_Summer,08-04-2025,04-07-2025,59264.68,Female,18,Australia,New Patriciachester,Health
40926,6,cc3c1,16-05-2025,05:17:20,Night,Click,33,Facebook,Video,Male,25-34,Finance,33,Campaign_33_Summer,08-04-2025,04-07-2025,59264.68,Female,18,Australia,New Patriciachester,News
40926,6,cc3c1,16-05-2025,05:17:20,Night,Click,33,Facebook,Video,Male,25-34,Health,33,Campaign_33_Summer,08-04-2025,04-07-2025,59264.68,Female,18,Australia,New Patriciachester,News
40926,6,cc3c1,16-05-2025,05:17:20,Night,Click,33,Facebook,Video,Male,25-34,Finance,33,Campaign_33_Summer,08-04-2025,04-07-2025,59264.68,Female,18,Australia,New Patriciachester,Lifestyle
40926,6,cc3c1,16-05-2025,05:17:20,Night,Click,33,Facebook,Video,Male,25-34,Health,33,Campaign_33_Summer,08-04-2025,04-07-2025,59264.68,Female,18,Australia,New Patriciachester,Lifestyle
45457,63,e5799,04-07-2025,22:38:09,Evening,Click,3,Facebook,Video,Male,35-44,Sports,3,Campaign_3_Winter,04-05-2025,29-06-2025,14343.25,Other,39,United States,Hoganburgh,Gaming
45457,63,e5799,04-07-2025,22:38:09,Evening,Click,3,Facebook,Video,Male,35-44,Lifestyle,3,Campaign_3_Winter,04-05-2025,29-06-2025,14343.25,Other,39,United States,Hoganburgh,Gaming
16631,44,1.30E+39,14-05-2025,12:21:31,Afternoon,Like,40,Facebook,Video,Female,18-24,Fashion,40,Campaign_40_Summer,04-03-2025,20-04-2025,53936.41,Female,33,India,South Sarahport,Technology
16631,44,1.30E+39,14-05-2025,12:21:31,Afternoon,Like,40,Facebook,Video,Female,18-24,Gaming,40,Campaign_40_Summer,04-03-2025,20-04-2025,53936.41,Female,33,India,South Sarahport,Technology
16631,44,1.30E+39,14-05-2025,12:21:31,Afternoon,Like,40,Facebook,Video,Female,18-24,Fashion,40,Campaign_40_Summer,04-03-2025,20-04-2025,53936.41,Female,33,India,South Sarahport,Fitness
16631,44,1.30E+39,14-05-2025,12:21:31,Afternoon,Like,40,Facebook,Video,Female,18-24,Gaming,40,Campaign_40_Summer,04-03-2025,20-04-2025,53936.41,Female,33,India,South Sarahport,Fitness
18098,116,fe768,11-05-2025,07:20:08,Morning,Impression,4,Facebook,Video,All,All,Lifestyle,4,Campaign_4_Summer,04-06-2025,08-08-2025,45326.6,Female,33,Australia,Banksview,News
18098,116,fe768,11-05-2025,07:20:08,Morning,Impression,4,Facebook,Video,All,All,Lifestyle,4,Campaign_4_Summer,04-06-2025,08-08-2025,45326.6,Female,33,Australia,Banksview,Technology
18098,116,fe768,11-05-2025,07:20:08,Morning,Impression,4,Facebook,Video,All,All,Lifestyle,4,Campaign_4_Summer,04-06-2025,08-08-2025,45326.6,Female,33,Australia,Banksview,Gaming
34599,78,56215,15-07-2025,11:38:48,Morning,Impression,26,Facebook,Image,Female,18-24,Gaming,26,Campaign_26_Winter,01-04-2025,17-06-2025,44538.87,Male,22,Canada,New Seanland,Health
34599,78,56215,15-07-2025,11:38:48,Morning,Impression,26,Facebook,Image,Female,18-24,Photography,26,Campaign_26_Winter,01-04-2025,17-06-2025,44538.87,Male,22,Canada,New Seanland,Health
34599,78,56215,15-07-2025,11:38:48,Morning,Impression,26,Facebook,Image,Female,18-24,Gaming,26,Campaign_26_Winter,01-04-2025,17-06-2025,44538.87,Male,22,Canada,New Seanland,News
34599,78,56215,15-07-2025,11:38:48,Morning,Impression,26,Facebook,Image,Female,18-24,Photography,26,Campaign_26_Winter,01-04-2025,17-06-2025,44538.87,Male,22,Canada,New Seanland,News
34611,119,882de,30-06-2025,10:03:18,Morning,Impression,44,Instagram,Carousel,All,35-44,Health,44,Campaign_44_Q3,14-07-2025,22-09-2025,15914.87,Male,23,Canada,Lake Monica,Food
36247,69,cea78,03-06-2025,06:54:34,Morning,Impression,13,Facebook,Stories,Female,18-24,Health,13,Campaign_13_Winter,19-04-2025,01-07-2025,21855.42,Male,33,Australia,North Chad,Fitness
42298,179,afba5,29-06-2025,17:04:44,Afternoon,Impression,5,Instagram,Stories,All,35-44,Art,5,Campaign_5_Launch,11-07-2025,28-08-2025,68376.69,Female,20,Australia,Floresmouth,Technology
42298,179,afba5,29-06-2025,17:04:44,Afternoon,Impression,5,Instagram,Stories,All,35-44,Art,5,Campaign_5_Launch,11-07-2025,28-08-2025,68376.69,Female,20,Australia,Floresmouth,Gaming
42298,179,afba5,29-06-2025,17:04:44,Afternoon,Impression,5,Instagram,Stories,All,35-44,Art,5,Campaign_5_Launch,11-07-2025,28-08-2025,68376.69,Female,20,Australia,Floresmouth,Finance
4236,57,2cff5,22-07-2025,15:55:43,Afternoon,Impression,32,Instagram,Video,Female,All,Lifestyle,32,Campaign_32_Summer,02-05-2025,14-06-2025,81744.53,Female,16,United States,East Jessicamouth,Technology
4236,57,2cff5,22-07-2025,15:55:43,Afternoon,Impression,32,Instagram,Video,Female,All,Lifestyle,32,Campaign_32_Summer,02-05-2025,14-06-2025,81744.53,Female,16,United States,East Jessicamouth,Fitness
4236,57,2cff5,22-07-2025,15:55:43,Afternoon,Impression,32,Instagram,Video,Female,All,Lifestyle,32,Campaign_32_Summer,02-05-2025,14-06-2025,81744.53,Female,16,United States,East Jessicamouth,Travel
7664,83,cf12b,01-07-2025,15:14:08,Afternoon,Impression,29,Facebook,Video,All,All,Health,29,Campaign_29_Winter,16-07-2025,06-10-2025,19773.66,Female,45,United States,Port Margaret,Health
7664,83,cf12b,01-07-2025,15:14:08,Afternoon,Impression,29,Facebook,Video,All,All,Art,29,Campaign_29_Winter,16-07-2025,06-10-2025,19773.66,Female,45,United States,Port Margaret,Health
11539,127,128bc,31-05-2025,17:45:18,Afternoon,Click,47,Facebook,Stories,Female,All,Gaming,47,Campaign_47_Launch,17-06-2025,03-09-2025,69493.36,Other,24,United States,Patriciaburgh,Art
11539,127,128bc,31-05-2025,17:45:18,Afternoon,Click,47,Facebook,Stories,Female,All,Travel,47,Campaign_47_Launch,17-06-2025,03-09-2025,69493.36,Other,24,United States,Patriciaburgh,Art
11539,127,128bc,31-05-2025,17:45:18,Afternoon,Click,47,Facebook,Stories,Female,All,Gaming,47,Campaign_47_Launch,17-06-2025,03-09-2025,69493.36,Other,24,United States,Patriciaburgh,Fitness
11539,127,128bc,31-05-2025,17:45:18,Afternoon,Click,47,Facebook,Stories,Female,All,Travel,47,Campaign_47_Launch,17-06-2025,03-09-2025,69493.36,Other,24,United States,Patriciaburgh,Fitness
11539,127,128bc,31-05-2025,17:45:18,Afternoon,Click,47,Facebook,Stories,Female,All,Gaming,47,Campaign_47_Launch,17-06-2025,03-09-2025,69493.36,Other,24,United States,Patriciaburgh,Gaming
11539,127,128bc,31-05-2025,17:45:18,Afternoon,Click,47,Facebook,Stories,Female,All,Travel,47,Campaign_47_Launch,17-06-2025,03-09-2025,69493.36,Other,24,United States,Patriciaburgh,Gaming
12578,87,357ea,16-06-2025,07:41:05,Morning,Impression,31,Instagram,Image,All,18-24,Health,31,Campaign_31_Summer,27-05-2025,22-07-2025,72208.34,Male,31,Brazil,Weaverfurt,News
12578,87,357ea,16-06-2025,07:41:05,Morning,Impression,31,Instagram,Image,All,18-24,Fashion,31,Campaign_31_Summer,27-05-2025,22-07-2025,72208.34,Male,31,Brazil,Weaverfurt,News
12578,87,357ea,16-06-2025,07:41:05,Morning,Impression,31,Instagram,Image,All,18-24,Health,31,Campaign_31_Summer,27-05-2025,22-07-2025,72208.34,Male,31,Brazil,Weaverfurt,Technology
12578,87,357ea,16-06-2025,07:41:05,Morning,Impression,31,Instagram,Image,All,18-24,Fashion,31,Campaign_31_Summer,27-05-2025,22-07-2025,72208.34,Male,31,Brazil,Weaverfurt,Technology
12578,87,357ea,16-06-2025,07:41:05,Morning,Impression,31,Instagram,Image,All,18-24,Health,31,Campaign_31_Summer,27-05-2025,22-07-2025,72208.34,Male,31,Brazil,Weaverfurt,Travel
12578,87,357ea,16-06-2025,07:41:05,Morning,Impression,31,Instagram,Image,All,18-24,Fashion,31,Campaign_31_Summer,27-05-2025,22-07-2025,72208.34,Male,31,Brazil,Weaverfurt,Travel
15897,36,48737,02-08-2025,22:36:14,Evening,Impression,37,Facebook,Video,Male,18-24,Gaming,37,Campaign_37_Launch,18-05-2025,01-08-2025,46445.2,Female,23,Germany,Port Tanner,Lifestyle
15897,36,48737,02-08-2025,22:36:14,Evening,Impression,37,Facebook,Video,Male,18-24,Health,37,Campaign_37_Launch,18-05-2025,01-08-2025,46445.2,Female,23,Germany,Port Tanner,Lifestyle
16793,67,604b7,18-05-2025,11:36:38,Morning,Impression,40,Facebook,Carousel,All,18-24,Technology,40,Campaign_40_Summer,04-03-2025,20-04-2025,53936.41,Male,28,United Kingdom,East Shawn,News
16793,67,604b7,18-05-2025,11:36:38,Morning,Impression,40,Facebook,Carousel,All,18-24,Travel,40,Campaign_40_Summer,04-03-2025,20-04-2025,53936.41,Male,28,United Kingdom,East Shawn,News
16793,67,604b7,18-05-2025,11:36:38,Morning,Impression,40,Facebook,Carousel,All,18-24,Technology,40,Campaign_40_Summer,04-03-2025,20-04-2025,53936.41,Male,28,United Kingdom,East Shawn,Photography
16793,67,604b7,18-05-2025,11:36:38,Morning,Impression,40,Facebook,Carousel,All,18-24,Travel,40,Campaign_40_Summer,04-03-2025,20-04-2025,53936.41,Male,28,United Kingdom,East Shawn,Photography
16793,67,604b7,18-05-2025,11:36:38,Morning,Impression,40,Facebook,Carousel,All,18-24,Technology,40,Campaign_40_Summer,04-03-2025,20-04-2025,53936.41,Male,28,United Kingdom,East Shawn,Fashion
16793,67,604b7,18-05-2025,11:36:38,Morning,Impression,40,Facebook,Carousel,All,18-24,Travel,40,Campaign_40_Summer,04-03-2025,20-04-2025,53936.41,Male,28,United Kingdom,East Shawn,Fashion
20189,157,f032e,21-07-2025,02:58:16,Night,Impression,32,Instagram,Stories,Male,All,News,32,Campaign_32_Summer,02-05-2025,14-06-2025,81744.53,Male,35,United States,Port Christine,Finance
20189,157,f032e,21-07-2025,02:58:16,Night,Impression,32,Instagram,Stories,Male,All,Sports,32,Campaign_32_Summer,02-05-2025,14-06-2025,81744.53,Male,35,United States,Port Christine,Finance
20189,157,f032e,21-07-2025,02:58:16,Night,Impression,32,Instagram,Stories,Male,All,News,32,Campaign_32_Summer,02-05-2025,14-06-2025,81744.53,Male,35,United States,Port Christine,Sports
20189,157,f032e,21-07-2025,02:58:16,Night,Impression,32,Instagram,Stories,Male,All,Sports,32,Campaign_32_Summer,02-05-2025,14-06-2025,81744.53,Male,35,United States,Port Christine,Sports
21027,187,9027c,19-07-2025,19:05:54,Evening,Impression,31,Facebook,Image,All,25-34,Art,31,Campaign_31_Summer,27-05-2025,22-07-2025,72208.34,Female,36,Japan,Stephaniemouth,Food
33048,161,84ef1,09-05-2025,08:57:50,Morning,Impression,15,Facebook,Image,Female,18-24,Art,15,Campaign_15_Launch,21-03-2025,11-06-2025,85407.23,Male,22,United States,Maryton,Fitness
33048,161,84ef1,09-05-2025,08:57:50,Morning,Impression,15,Facebook,Image,Female,18-24,Finance,15,Campaign_15_Launch,21-03-2025,11-06-2025,85407.23,Male,22,United States,Maryton,Fitness
33048,161,84ef1,09-05-2025,08:57:50,Morning,Impression,15,Facebook,Image,Female,18-24,Art,15,Campaign_15_Launch,21-03-2025,11-06-2025,85407.23,Male,22,United States,Maryton,Health
33048,161,84ef1,09-05-2025,08:57:50,Morning,Impression,15,Facebook,Image,Female,18-24,Finance,15,Campaign_15_Launch,21-03-2025,11-06-2025,85407.23,Male,22,United States,Maryton,Health
45671,34,a6eeb,29-07-2025,20:22:24,Evening,Click,26,Instagram,Stories,Female,35-44,Sports,26,Campaign_26_Winter,01-04-2025,17-06-2025,44538.87,Female,39,United States,Gutierrezland,Fitness
45671,34,a6eeb,29-07-2025,20:22:24,Evening,Click,26,Instagram,Stories,Female,35-44,Technology,26,Campaign_26_Winter,01-04-2025,17-06-2025,44538.87,Female,39,United States,Gutierrezland,Fitness
46277,11,10984,14-06-2025,20:39:03,Evening,Impression,37,Facebook,Carousel,All,35-44,Fashion,37,Campaign_37_Launch,18-05-2025,01-08-2025,46445.2,Male,16,United States,Lake Kylie,Travel
46277,11,10984,14-06-2025,20:39:03,Evening,Impression,37,Facebook,Carousel,All,35-44,Fashion,37,Campaign_37_Launch,18-05-2025,01-08-2025,46445.2,Male,16,United States,Lake Kylie,Lifestyle
5115,200,027c7,31-05-2025,12:33:38,Afternoon,Impression,44,Instagram,Carousel,Male,18-24,Photography,44,Campaign_44_Q3,14-07-2025,22-09-2025,15914.87,Female,34,Canada,Lake Cheryl,Lifestyle
5115,200,027c7,31-05-2025,12:33:38,Afternoon,Impression,44,Instagram,Carousel,Male,18-24,Photography,44,Campaign_44_Q3,14-07-2025,22-09-2025,15914.87,Female,34,Canada,Lake Cheryl,Photography
8012,188,d915e,20-07-2025,08:06:13,Morning,Impression,9,Instagram,Image,Female,18-24,Sports,9,Campaign_9_Launch,25-05-2025,13-07-2025,40094.07,Female,23,Canada,Port Nancy,Technology
8012,188,d915e,20-07-2025,08:06:13,Morning,Impression,9,Instagram,Image,Female,18-24,Health,9,Campaign_9_Launch,25-05-2025,13-07-2025,40094.07,Female,23,Canada,Port Nancy,Technology
8142,111,4ecc6,03-06-2025,19:53:22,Evening,Comment,42,Facebook,Stories,Female,All,Lifestyle,42,Campaign_42_Summer,08-06-2025,25-07-2025,7918.04,Male,32,United Kingdom,Jaredburgh,Fitness
8142,111,4ecc6,03-06-2025,19:53:22,Evening,Comment,42,Facebook,Stories,Female,All,Lifestyle,42,Campaign_42_Summer,08-06-2025,25-07-2025,7918.04,Male,32,United Kingdom,Jaredburgh,Technology
8142,111,4ecc6,03-06-2025,19:53:22,Evening,Comment,42,Facebook,Stories,Female,All,Lifestyle,42,Campaign_42_Summer,08-06-2025,25-07-2025,7918.04,Male,32,United Kingdom,Jaredburgh,Fashion
9469,116,e37ba,29-07-2025,18:50:59,Evening,Impression,4,Facebook,Video,All,All,Lifestyle,4,Campaign_4_Summer,04-06-2025,08-08-2025,45326.6,Other,23,United Kingdom,East Adam,Art
9469,116,e37ba,29-07-2025,18:50:59,Evening,Impression,4,Facebook,Video,All,All,Lifestyle,4,Campaign_4_Summer,04-06-2025,08-08-2025,45326.6,Other,23,United Kingdom,East Adam,News
9469,116,e37ba,29-07-2025,18:50:59,Evening,Impression,4,Facebook,Video,All,All,Lifestyle,4,Campaign_4_Summer,04-06-2025,08-08-2025,45326.6,Other,23,United Kingdom,East Adam,Lifestyle
12395,69,62728,10-07-2025,21:05:01,Evening,Impression,13,Facebook,Stories,Female,18-24,Health,13,Campaign_13_Winter,19-04-2025,01-07-2025,21855.42,Male,25,United States,South Michaelbury,Art
15810,58,f7ed0,03-08-2025,09:58:52,Morning,Click,39,Facebook,Image,Male,18-24,Travel,39,Campaign_39_Q3,18-05-2025,27-07-2025,55638.18,Male,34,Germany,North Henry,Fitness
15810,58,f7ed0,03-08-2025,09:58:52,Morning,Click,39,Facebook,Image,Male,18-24,Health,39,Campaign_39_Q3,18-05-2025,27-07-2025,55638.18,Male,34,Germany,North Henry,Fitness
15810,58,f7ed0,03-08-2025,09:58:52,Morning,Click,39,Facebook,Image,Male,18-24,Travel,39,Campaign_39_Q3,18-05-2025,27-07-2025,55638.18,Male,34,Germany,North Henry,Lifestyle
15810,58,f7ed0,03-08-2025,09:58:52,Morning,Click,39,Facebook,Image,Male,18-24,Health,39,Campaign_39_Q3,18-05-2025,27-07-2025,55638.18,Male,34,Germany,North Henry,Lifestyle
16456,8,e1e2b,20-06-2025,05:04:51,Night,Impression,13,Facebook,Carousel,All,25-34,Technology,13,Campaign_13_Winter,19-04-2025,01-07-2025,21855.42,Female,23,United States,Andrewburgh,Fitness
16456,8,e1e2b,20-06-2025,05:04:51,Night,Impression,13,Facebook,Carousel,All,25-34,Technology,13,Campaign_13_Winter,19-04-2025,01-07-2025,21855.42,Female,23,United States,Andrewburgh,Health
16456,8,e1e2b,20-06-2025,05:04:51,Night,Impression,13,Facebook,Carousel,All,25-34,Technology,13,Campaign_13_Winter,19-04-2025,01-07-2025,21855.42,Female,23,United States,Andrewburgh,Fashion
17291,71,ffa49,14-07-2025,22:46:19,Evening,Impression,21,Facebook,Stories,Male,All,Art,21,Campaign_21_Winter,19-04-2025,22-06-2025,37290.81,Female,31,United Kingdom,West Keith,Art
17291,71,ffa49,14-07-2025,22:46:19,Evening,Impression,21,Facebook,Stories,Male,All,Fashion,21,Campaign_21_Winter,19-04-2025,22-06-2025,37290.81,Female,31,United Kingdom,West Keith,Art
17291,71,ffa49,14-07-2025,22:46:19,Evening,Impression,21,Facebook,Stories,Male,All,Art,21,Campaign_21_Winter,19-04-2025,22-06-2025,37290.81,Female,31,United Kingdom,West Keith,Fitness
17291,71,ffa49,14-07-2025,22:46:19,Evening,Impression,21,Facebook,Stories,Male,All,Fashion,21,Campaign_21_Winter,19-04-2025,22-06-2025,37290.81,Female,31,United Kingdom,West Keith,Fitness
18677,41,a4d93,27-06-2025,04:04:23,Night,Impression,38,Facebook,Carousel,All,25-34,Photography,38,Campaign_38_Q3,21-04-2025,27-05-2025,71038.28,Female,39,Australia,North Melissa,Gaming
18677,41,a4d93,27-06-2025,04:04:23,Night,Impression,38,Facebook,Carousel,All,25-34,Photography,38,Campaign_38_Q3,21-04-2025,27-05-2025,71038.28,Female,39,Australia,North Melissa,Food
18677,41,a4d93,27-06-2025,04:04:23,Night,Impression,38,Facebook,Carousel,All,25-34,Photography,38,Campaign_38_Q3,21-04-2025,27-05-2025,71038.28,Female,39,Australia,North Melissa,Photography
33496,145,203a5,23-05-2025,09:40:39,Morning,Like,20,Facebook,Carousel,Male,25-34,Travel,20,Campaign_20_Winter,17-02-2025,18-05-2025,98904.66,Female,29,Germany,Jamieberg,Photography
33496,145,203a5,23-05-2025,09:40:39,Morning,Like,20,Facebook,Carousel,Male,25-34,Travel,20,Campaign_20_Winter,17-02-2025,18-05-2025,98904.66,Female,29,Germany,Jamieberg,Art
33985,168,af914,15-05-2025,02:04:08,Night,Impression,39,Facebook,Image,Male,All,Travel,39,Campaign_39_Q3,18-05-2025,27-07-2025,55638.18,Male,16,Germany,Port Davidtown,Food
33985,168,af914,15-05-2025,02:04:08,Night,Impression,39,Facebook,Image,Male,All,Finance,39,Campaign_39_Q3,18-05-2025,27-07-2025,55638.18,Male,16,Germany,Port Davidtown,Food
33985,168,af914,15-05-2025,02:04:08,Night,Impression,39,Facebook,Image,Male,All,Travel,39,Campaign_39_Q3,18-05-2025,27-07-2025,55638.18,Male,16,Germany,Port Davidtown,Health
33985,168,af914,15-05-2025,02:04:08,Night,Impression,39,Facebook,Image,Male,All,Finance,39,Campaign_39_Q3,18-05-2025,27-07-2025,55638.18,Male,16,Germany,Port Davidtown,Health
33985,168,af914,15-05-2025,02:04:08,Night,Impression,39,Facebook,Image,Male,All,Travel,39,Campaign_39_Q3,18-05-2025,27-07-2025,55638.18,Male,16,Germany,Port Davidtown,Finance
33985,168,af914,15-05-2025,02:04:08,Night,Impression,39,Facebook,Image,Male,All,Finance,39,Campaign_39_Q3,18-05-2025,27-07-2025,55638.18,Male,16,Germany,Port Davidtown,Finance
40493,15,87b22,21-06-2025,14:21:52,Afternoon,Impression,28,Facebook,Stories,All,All,Fashion,28,Campaign_28_Winter,09-05-2025,30-06-2025,32844.79,Male,20,France,Lake Cameron,Fitness
